date_unix,date_GMT,Country,League,Home Team,Away Team,Home Team Points Per Game (Pre-Match),Away Team Points Per Game (Pre-Match),Home Team Points Per Game (Current),Away Team Points Per Game (Current),Average Goals,BTTS Average,Over05 Average,Over15 Average,Over25 Average,Over35 Average,Over45 Average,Over05 FHG HT Average,Over15 FHG HT Average,Over05 2HG Average,Over15 2HG Average,Average Corners,Average Cards,Average Over 8.5 Corners,Average Over 9.5 Corners,Average Over 10.5 Corners,Match Status,Result - Home Team Goals,Result - Away Team Goals,Home Team Corners,Away Team Corners,Home Team Offsides,Away Team Offsides,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,Home Team Shots,Away Team Shots,Home Team Shots On Target,Away Team Shots On Target,Home Team Shots Off Target,Away Team Shots Off Target,Home Team Possession,Away Team Possession,Odds_Home_Win,Odds_Draw,Odds_Away_Win,Odds_Over15,Odds_Over25,Odds_Over35,Odds_Over45,Odds_BTTS_Yes,Odds_BTTS_No,Home Team Pre-Match xG,Away Team Pre-Match xG,Home Team xG,Away Team xG,Odds_Under05,Odds_Under15,Odds_Under25,Odds_Under35,Odds_Under45,Odds_DoubleChance_1x,Odds_DoubleChance_12,Odds_DoubleChance_x2,Odds_DrawNoBet_1,Odds_DrawNoBet_2,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115,Odds_Corners_Under75,Odds_Corners_Under85,Odds_Corners_Under95,Odds_Corners_Under105,Odds_Corners_Under115,Under05 Average,Under15 Average,Under25 Average,Under35 Average,Under45 Average,Odds_1st_Half_Over05,Odds_1st_Half_Over15,Odds_1st_Half_Over25,Odds_1st_Half_Under05,Odds_1st_Half_Under15,Odds_1st_Half_Under25,Odds_2nd_Half_Over05,Odds_2nd_Half_Over15,Odds_2nd_Half_Over25,Odds_2nd_Half_Under05,Odds_2nd_Half_Under15,Odds_2nd_Half_Under25,Odds_1st_Half_BTTS_Yes,Odds_1st_Half_BTTS_No,Odds_2nd_Half_BTTS_Yes,Odds_2nd_Half_BTTS_No,1H BTTS Average,Odds_Home_Team_Had_More_Corners,Odds_Both_Teams_Same_Corners,Odds_Away_Team_Had_More_Corners,Home Team Overall Points Per Game (Pre-Match),Away Team Overall Points Per Game (Pre-Match),Game Week,Match FootyStats URL
1779998400,May 28 2026 - 8:00pm,Brazil,Copa do Brasil Feminino,Ferroviária,União Desportiva W,0.00,3.00,0.00,3.00,2.50,50,50,50,50,50,50,50,50,50,50,4.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,1.68,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,3.00,0,/brazil/ferroviaria-futebol-vs-uniao-desportiva-alagoana-h2h-stats
1780002000,May 28 2026 - 9:00pm,USA,USL W League,Patuxent W,Lancaster Inferno,0.00,0.00,0.00,0.00,5.00,0,50,50,50,50,50,50,50,50,50,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,3.00,0,/usa/lancaster-inferno-vs-patuxent-football-athletics-women-h2h-stats
1780002000,May 28 2026 - 9:00pm,Brazil,Copa do Brasil Feminino,Vasco da Gama W,América Mineiro W,3.00,0.00,3.00,0.00,3.00,50,50,50,50,50,50,50,50,50,50,14.00,0.00,50,50,50,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.13,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,3.00,0.00,0,/brazil/cr-vasco-da-gama-women-vs-america-mineiro-h2h-stats
1780003800,May 28 2026 - 9:30pm,Brazil,Copa do Brasil Feminino,Cruzeiro W,Doce Mel W,0.00,3.00,0.00,3.00,1.50,50,50,50,50,0,0,50,50,0,0,2.00,-1.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,1.60,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,N/A,N/A,N/A,0.00,3.00,0,/brazil/cruzeiro-ec-women-vs-doce-mel-ec-women-h2h-stats
1780004700,May 28 2026 - 9:45pm,Brazil,Copa Espirito Santo,Rio Branco ES,Vilavelhense,1.00,1.50,1.00,1.50,3.00,50,100,88,75,25,13,63,25,75,63,6.67,-1.25,42,42,42,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.86,1.43,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,13,25,75,88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,N/A,N/A,N/A,1.00,1.50,5,/brazil/rio-branco-ac-vs-vilavelhense-h2h-stats
1780005600,May 28 2026 - 10:00pm,Argentina,Reserve League,River Plate Res.,San Lorenzo Res.,1.50,1.50,1.50,1.50,2.43,43,90,68,47,29,7,68,22,72,47,11.57,-0.43,47,40,33,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.82,1.42,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,32,54,71,93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22,N/A,N/A,N/A,1.50,1.50,15,/argentina/ca-river-plate-reserve-vs-ca-san-lorenzo-de-almagro-reserve-h2h-stats
1780005600,May 28 2026 - 10:00pm,USA,USL W League,Steel City Sparks,Pittsburgh Riveters W,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,3.00,2.00,0,/usa/steel-city-sparks-vs-pittsburgh-riveters-sc-women-h2h-stats
1780005600,May 28 2026 - 10:00pm,South America,Copa Libertadores,Palmeiras,Junior,1.60,0.80,1.60,0.80,2.10,50,100,70,20,10,10,70,20,90,10,11.80,3.60,80,70,60,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.27,5.90,10.00,1.20,1.68,2.75,5.00,2.35,1.62,1.98,1.36,0.00,0.00,13.00,3.84,2.17,1.41,1.15,1.15,N/A,3.60,N/A,N/A,1.26,1.45,1.73,2.14,2.70,3.45,2.55,1.96,1.62,1.40,0,30,80,90,90,1.25,2.49,5.50,3.60,1.49,1.08,1.16,2.00,3.65,4.30,1.75,1.23,N/A,N/A,N/A,N/A,25,1.17,10.00,5.80,1.60,0.80,6,/south-america/se-palmeiras-vs-cd-popular-junior-fc-sa-h2h-stats
1780005600,May 28 2026 - 10:00pm,South America,Copa Libertadores,Cerro Porteño,Sporting Cristal,2.00,1.22,2.00,1.22,1.77,32,95,44,22,11,6,48,17,79,11,7.93,5.18,54,44,32,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.67,3.48,4.75,1.36,2.17,3.98,7.20,2.10,1.73,0.93,1.50,0.00,0.00,9.50,2.90,1.67,1.23,1.03,1.25,N/A,2.18,N/A,N/A,1.33,1.57,1.93,2.43,3.20,3.00,2.23,1.76,1.48,1.29,6,57,78,89,95,1.40,3.10,7.00,2.70,1.32,1.03,1.30,2.40,5.50,3.10,1.50,1.13,N/A,N/A,N/A,N/A,25,1.32,8.50,3.90,2.00,1.22,6,/south-america/club-sporting-cristal-sac-vs-club-cerro-porteno-h2h-stats
1780005600,May 28 2026 - 10:00pm,Brazil,Paraibano U20,Sport PB U20,Auto Esporte PB U20,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,2,/brazil/sport-pb-u20-vs-auto-esporte-pb-u20-h2h-stats
1780009200,May 28 2026 - 11:00pm,Barbados,Premier Division,Paradise,Kick Start,1.80,2.56,1.80,2.56,3.66,69,95,74,53,31,31,37,26,37,16,9.64,0.00,54,34,28,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.58,0.53,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,26,47,69,69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29,N/A,N/A,N/A,2.00,2.33,0,/barbados/paradise-sc-vs-kick-start-fc-h2h-stats
1780009200,May 28 2026 - 11:00pm,USA,USL League Two,Utah United,Real Colorado,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.50,0.00,0,/usa/utah-united-vs-real-colorado-h2h-stats
1780009200,May 28 2026 - 11:00pm,USA,USL League Two,Lansing City,Oakland County,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.00,3.00,0,/usa/oakland-county-fc-vs-lansing-city-football-h2h-stats
1780009200,May 28 2026 - 11:00pm,USA,NPSL,Erie Commodores,Rochester New York II,3.00,0.00,3.00,0.00,3.50,50,100,100,100,50,0,50,50,50,50,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,50,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,3.00,0.33,0,/usa/erie-commodores-fc-vs-rochester-new-york-fc-academy-rochester-new-york-fc-ii-h2h-stats
1780009200,May 28 2026 - 11:00pm,USA,WPSL,Love City,SJEB,1.00,0.00,1.00,0.00,1.00,50,50,50,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,50,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.00,0.00,0,/usa/south-jersey-elite-barons-fc-vs-love-city-h2h-stats
1780009200,May 28 2026 - 11:00pm,USA,WPSL,865 Alliance W,Chattanooga FC W,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/usa/chattanooga-fc-women-vs-865-alliance-women-h2h-stats
1780009200,May 28 2026 - 11:00pm,Ecuador,Copa Ecuador,CD El Nacional,CD Universidad Católica,3.00,0.00,3.00,0.00,3.00,50,50,50,50,50,50,50,0,50,50,4.00,-1.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.90,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,3.00,0.00,0,/ecuador/cd-el-nacional-vs-cd-universidad-catolica-del-ecuador-h2h-stats
1780009200,May 28 2026 - 11:00pm,USA,UWS,Troy City W,Michigan Jaguars,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/usa/michigan-jaguars-fc-vs-troy-city-wfc-h2h-stats
1780011000,May 28 2026 - 11:30pm,USA,USL League Two,Patuxent,Annapolis Blues,0.00,3.00,0.00,3.00,2.50,50,100,50,50,50,0,50,50,100,0,2.00,2.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.57,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,50,50,50,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,N/A,N/A,N/A,0.00,3.00,0,/usa/patuxent-football-athletics-vs-annapolis-blues-h2h-stats
1780011000,May 28 2026 - 11:30pm,USA,WPSL,Monmouth W,Kensington,0.00,1.00,0.00,1.00,1.00,50,50,50,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,50,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.50,0,/usa/fc-monmouth-women-vs-kensington-h2h-stats
1780011000,May 28 2026 - 11:30pm,USA,WPSL,Pensacola Academy W,Union 10 W,2.00,3.00,2.00,3.00,3.00,25,100,50,50,50,25,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,50,50,50,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,2.00,1.50,0,/usa/pensacola-academy-fc-women-vs-union-10-fc-women-h2h-stats
1780012800,May 29 2026 - 12:00am,Ukraine,Persha Liga,Metalurh Zaporizhya B,Chernihiv,0.54,0.92,0.54,0.92,2.43,35,92,70,43,20,12,74,35,58,35,6.62,4.17,44,28,20,suspended,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.40,2.91,1.53,N/A,N/A,N/A,N/A,N/A,N/A,1.08,1.24,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,31,58,81,89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23,N/A,N/A,N/A,0.64,1.11,28,/ukraine/fc-metalurh-zaporizhya-b-vs-fk-chernihiv-h2h-stats
1780012800,May 29 2026 - 12:00am,Zimbabwe,Premier Soccer League,Ngezi Platinum,MWOS,2.25,1.38,2.25,1.38,2.25,57,82,63,44,25,7,57,32,57,19,3.50,0.00,25,13,13,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.97,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19,38,57,75,94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26,N/A,N/A,N/A,1.86,1.50,16,/zimbabwe/ngezi-platinum-fc-vs-moors-world-of-sport-fc-h2h-stats
1780012800,May 29 2026 - 12:00am,Zimbabwe,Premier Soccer League,AGAMA,Chicken Inn,0.57,0.71,0.57,0.71,1.72,43,86,57,22,7,0,43,15,57,0,5.00,0.00,25,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.82,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14,43,79,93,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,N/A,N/A,N/A,0.57,1.29,16,/zimbabwe/chicken-inn-fc-vs-agama-h2h-stats
1780012800,May 29 2026 - 12:00am,Zimbabwe,Premier Soccer League,TelOne,Highlanders,0.00,1.57,0.00,1.57,2.07,43,79,57,43,22,7,50,22,29,7,4.67,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.93,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22,43,57,79,93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19,N/A,N/A,N/A,0.57,1.36,16,/zimbabwe/highlanders-fc-vs-telone-fc-h2h-stats
1780012800,May 29 2026 - 12:00am,Zimbabwe,Premier Soccer League,Hunters,Bulawayo Chiefs,1.13,1.13,1.13,1.13,1.88,57,88,57,19,13,7,63,26,63,13,5.79,0.00,47,47,40,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.13,1.01,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,44,82,88,94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19,N/A,N/A,N/A,0.79,1.07,16,/zimbabwe/bulawayo-chiefs-fc-vs-hunters-h2h-stats
1780012800,May 29 2026 - 12:00am,Zimbabwe,Premier Soccer League,Manica Diamonds FC,Dynamos,0.88,1.71,0.88,1.71,1.89,48,75,61,41,14,0,48,27,47,27,4.00,0.00,13,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,1.21,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26,40,60,87,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29,N/A,N/A,N/A,0.71,1.62,16,/zimbabwe/dynamos-fc-vs-manica-diamonds-fc-h2h-stats
1780012800,May 29 2026 - 12:00am,Zimbabwe,Premier Soccer League,Hardrock,Simba Bhora,2.00,1.38,2.00,1.38,2.36,41,87,41,41,34,21,40,0,47,20,2.75,0.00,13,13,13,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,1.43,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14,60,60,66,80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,2.08,1.43,16,/zimbabwe/simba-bhora-fc-vs-hardrock-h2h-stats
1780012800,May 29 2026 - 12:00am,Zimbabwe,Premier Soccer League,Triangle United,Platinum,0.88,1.00,0.88,1.00,1.65,27,79,53,27,7,0,48,15,46,13,4.67,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.85,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22,48,73,94,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,N/A,N/A,0.57,1.46,16,/zimbabwe/triangle-united-fc-vs-fc-platinum-h2h-stats
1780012800,May 29 2026 - 12:00am,Zimbabwe,Premier Soccer League,Herentals,Scotland Mabvuku,1.88,2.25,1.88,2.25,2.19,44,82,63,44,19,13,51,32,57,19,11.33,0.00,42,9,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.19,0.91,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19,38,57,82,88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22,N/A,N/A,N/A,1.79,1.79,16,/zimbabwe/herentals-college-fc-vs-scotland-fc-mabvuku-h2h-stats
